0.1000,-2.0864
0.3000,-1.0909
0.5000,-0.6281
0.7000,-0.3232
0.9000,-0.0955
1.1000,0.0864
1.3000,0.2377
1.5000,0.3674
1.7000,0.4808
1.9000,0.5816
2.1000,0.6723
2.3000,0.7547
2.5000,0.8302
2.7000,0.9000
2.9000,0.9647
3.1000,1.0252
3.3000,1.0818
3.5000,1.1351
3.7000,1.1855
3.9000,1.2332
4.1000,1.2785
4.3000,1.3216
4.5000,1.3628
4.7000,1.4022
4.9000,1.4400
