0.1000,-1.4262
0.3000,-0.7457
0.5000,-0.4293
0.7000,-0.2209
0.9000,-0.0653
1.1000,0.0590
1.3000,0.1625
1.5000,0.2511
1.7000,0.3287
1.9000,0.3976
2.1000,0.4596
2.3000,0.5159
2.5000,0.5676
2.7000,0.6152
2.9000,0.6595
3.1000,0.7008
3.3000,0.7395
3.5000,0.7760
3.7000,0.8104
3.9000,0.8430
4.1000,0.8740
4.3000,0.9035
4.5000,0.9316
4.7000,0.9586
4.9000,0.9844
