0.1000,0.1003
0.3000,0.3093
0.5000,0.5463
0.7000,0.8423
0.9000,1.2602
1.1000,1.9648
1.3000,3.6021
1.5000,14.1014
1.7000,-7.6966
1.9000,-2.9271
2.1000,-1.7098
2.3000,-1.1192
2.5000,-0.7470
2.7000,-0.4727
2.9000,-0.2464
3.1000,-0.0416
3.3000,0.1597
3.5000,0.3746
3.7000,0.6247
3.9000,0.9474
4.1000,1.4235
4.3000,2.2858
4.5000,4.6373
4.7000,80.7132
4.9000,-5.2675
