0.1000,-3.2980
0.3000,-1.7245
0.5000,-0.9928
0.7000,-0.5109
0.9000,-0.1509
1.1000,0.1365
1.3000,0.3758
1.5000,0.5808
1.7000,0.7600
1.9000,0.9193
2.1000,1.0627
2.3000,1.1930
2.5000,1.3124
2.7000,1.4226
2.9000,1.5250
3.1000,1.6205
3.3000,1.7101
3.5000,1.7943
3.7000,1.8739
3.9000,1.9493
4.1000,2.0210
4.3000,2.0892
4.5000,2.1543
4.7000,2.2166
4.9000,2.2763
