0.1000,-0.9978
0.3000,-0.5217
0.5000,-0.3004
0.7000,-0.1546
0.9000,-0.0457
1.1000,0.0413
1.3000,0.1137
1.5000,0.1757
1.7000,0.2299
1.9000,0.2781
2.1000,0.3215
2.3000,0.3609
2.5000,0.3971
2.7000,0.4304
2.9000,0.4614
3.1000,0.4903
3.3000,0.5174
3.5000,0.5429
3.7000,0.5670
3.9000,0.5898
4.1000,0.6114
4.3000,0.6321
4.5000,0.6518
4.7000,0.6706
4.9000,0.6887
